seri;model;titles;year;km;color;prices;date;location
911;Carrera 4S;BARANO_LUNDAN CARRERA 4S-SO_.-ISIT. -PDK-ORJ_NAL 40.000KM-SANROOF;2011;40.000;Beyaz;4.250.000 TL;24Mart2023;_stanbul Esenyurt
911;Turbo S;PORSCHE 911 TURBO S GT STREET R TECHART-BAY_-BOY_ASIZ-SO_UTMA-F1;2014;20403;Gri;16.500.000 TL;24Mart2023;Ankara Çankaya
Taycan;4S Performance Plus;SEVENAUTO 4S PERFORMANCE PLUS ISIT SO_UT Ç_FT HAFIZA BOSE BAY__;2020;30.000;Füme;5.450.000 TL;24Mart2023;_zmir Gaziemir
Boxster;Boxster;1998 131.000 km PORSCHE BOXSTER BAY_ C_FT TENTE ORJNAL TERTEM_Z;1998;131.000;Lacivert;950.000 TL;24Mart2023;_stanbul Ba_cılar
911;Carrera 4S;BAY__-9.000_KM-PORSCHE 911 CARRERA 4S PDK-ISITMA-S_O_UTMA-SPOR EG.;2019;9.000;Füme;16.455.500 TL;24Mart2023;_stanbul Sarıyer
911;Carrera 4;PORSCHE 911 CARRERA 4 MANUEL GT 2 FACEL_FT _Ç_ KIRMIZI;1999;205.000;Gri;1.675.000 TL;24Mart2023;_stanbul Beykoz
Taycan;4S Performance Plus;YÖNET_C_ den 2021 PORSCHE TAYCAN 4S PERFORMANCE PLUS OTOMAT_K;2021;41.000;Gri;5.150.000 TL;24Mart2023;_stanbul Beykoz
Taycan;4S Performance Plus;ÇET_NLERDEN TAYCAN 571 HP YOLCU EKRAN CHRONO SOGUT BAY__;2022;45053;Siyah;6.489.000 TL;24Mart2023;_stanbul Ba_cılar
Panamera;Panamera 4;Caretta'dan BAY_ Servis Bakımlı Chrono Marsala Carbon CarPlay;2011;232.000;Gri;2.089.900 TL;24Mart2023;_stanbul Ata_ehir
Taycan;Turbo S;Arka aks yolcu ekranı pdss sadece 9800 km;2020;45147;Füme;6.400.000 TL;24Mart2023;_stanbul Maltepe
Panamera;Panamera 4;SAH_B_NDEN TEM_Z DO_U_ ÇIKI_LI;2018;45101;Füme;8.300.000 TL;24Mart2023;_stanbul Be_ikta_
Taycan;4S Performance Plus;Full Donanımlı ve Kapalı Garaj Arabasıdır;2020;16.000;Gri;4.950.000 TL;24Mart2023;_stanbul Beykoz
Taycan;4S Performance;NAR_N'DEN 2020 PORSCHE TAYCAN 4S PERFORMANCE CHRONO BAY_ ÇIKI_LI;2020;8992;Siyah;5.250.000 TL;24Mart2023;_stanbul Be_ikta_
911;Carrera;Yabancidan yabanciya 2006 Porsche Carrera Cabrio Tiptronic;2006;132.000;Gri;700.000 TL;24Mart2023;_stanbul Beyo_lu
Taycan;Turbo S;RESP_RA MOTORS'DAN 2020 TAYCAN TURBO S;2020;44932;Siyah;10.000.000 TL;24Mart2023;_stanbul Bakırköy
Panamera;Panamera Diesel;K_A ERSU YURT TAN PORSCHE PANAMERA 3.0 D TR_PTON_C BAY__ ÇIKI_LI;2015;142.000;Beyaz;3.895.750 TL;24Mart2023;_stanbul Avcılar
Taycan;Taycan;GARAGE 2021 PORSCHE TAYCAN PERFORMANCE PLUS/BAY_/HATASIZ;2021;11723;Siyah;4.950.000 TL;24Mart2023;_stanbul Beykoz
911;Targa 4;YEN_KÖY MOTORS 2012 PORSCHE 911 TARGA 4 - BOSE - EGZOZ;2012;35.000;Beyaz;4.675.000 TL;24Mart2023;_stanbul Sarıyer
Panamera;Panamera 4S;HATASIZ BOYASIZ TRAMERS_Z BAYI ÇIKI_LI;2010;264.000;Siyah;2.140.000 TL;24Mart2023;Bursa Osmangazi
Taycan;4S Performance Plus;MONZA MOTORS 2021 PORSCHE TAYCAN 4S PERFORMANCE PLUS-BAY_;2021;15.000;Füme;5.950.000 TL;24Mart2023;_zmir Gaziemir
Taycan;4S Performance Plus;MONZA MOTORS 2021 PORSCHE TAYCAN 4S PERFORMANCE PLUS-BAY_;2021;27.000;Beyaz;5.850.000 TL;24Mart2023;_zmir Gaziemir
Taycan;4 Cross Turismo;"%18 KDV BAY_ ÇIKI_LI 21 ""JANT S_YAH _Ç_ BORDO 4 CROSS TUR_SMO";2022;1001;Siyah;5.940.000 TL;24Mart2023;_stanbul Zeytinburnu
Panamera;Panamera GTS;DECIDER'DAN 2012 PORSCHE PANAMERA GTS BOSE CHRONO;2012;173.000;Siyah;3.850.000 TL;24Mart2023;_stanbul Sarıyer
Panamera;Panamera Diesel;2013 ÇKI_LI/190.000 km/BAY_ ÇIKI_LI/HATASIZ/_PLAT_N_UMED_T_ON;2012;196.000;Siyah;3.450.000 TL;24Mart2023;Afyonkarahisar Merkez
911;Targa 4S;ORJ_NAL 2008 PORSHE 911 TARGA 4S;2008;148.000;Gri;2.639.750 TL;24Mart2023;_stanbul Ba_cılar
Taycan;Taycan;DO_U_ ÇIKI_LI * 476 HP * TAYCAN 4x2 PERFORMANCE PLUS *HATASIZ*;2021;6018;Gri;5.175.000 TL;24Mart2023;_stanbul Ba_cılar
Taycan;4S;MM MOTORS 2020 PORSCHE TAYCAN 4S 530 HP HATASIZ;2020;26.000;Gri;5.500.000 TL;24Mart2023;_stanbul Güngören
Taycan;4S Performance Plus;OVAT OTO BAYI HATASIZ 21 JANT 571 HP YOLCU EKRAN CHRONO SOGUTMA;2022;44932;Siyah;6.370.000 TL;24Mart2023;_stanbul Ba_cılar
Panamera;Panamera Diesel;ÇEL_KLER LUXURY CAR;2013;99.000;Beyaz;3.650.000 TL;24Mart2023;Antalya Muratpa_a
Taycan;4S Performance Plus;ERY___T OTOMOT_V | 2021 PORSCHE Taycan 4S Performance Plus;2021;33276;Gümü_ Gri;5.690.000 TL;24Mart2023;Bursa Osmangazi
Taycan;4S Performance Plus;SS MOTORS BAY_ 2022 TAYCAN 4S PERFORMANCE PLUS-YOLCU EKR.-CHRONO;2022;9384;Gri;6.375.000 TL;24Mart2023;_stanbul _i_li
Panamera;Panamera 4 Sport Turismo;Caretta'dan Bayi Boyasız Vakum 21''Jant Panamera 4 Sport Turismo;2018;65.000;Siyah;6.499.000 TL;24Mart2023;_stanbul Ata_ehir
Panamera;Panamera 4 - 10 Years Edition;BDK'DAN HATASZ PORSCHE PANAMERA4 10YEARS ED_T_ON BAY__ 14.600 KM;2019;45091;Kahverengi;8.850.000 TL;24Mart2023;_stanbul Sancaktepe
Panamera;Panamera 4;SAH_B_NDEN ÖTV SORUNSUZ!! PORSCHE PANAMERA 4;2011;229.000;Beyaz;2.900.000 TL;24Mart2023;_zmir Bornova
Panamera;Panamera Diesel;HATASIZ MAKYAJLI-AIRMATI_C-BOSS-CHRONO-V_AKUM-SOGUTMA-360;2013;149.000;Beyaz;3.750.000 TL;23Mart2023;Konya Selçuklu
911;Turbo;TARGET MOTORS 2010 PORSCHE 911 TURBO 500 HP;2010;109.000;Siyah;4.875.000 TL;23Mart2023;_stanbul Be_ikta_
Taycan;Turbo;PORSCHE TAYCAN TURBO 680HP BAY_ ÖZEL RENK;2020;32182;Turkuaz;5.950.000 TL;23Mart2023;Ankara Çankaya
Taycan;4S;CAR-LEO 2022 TAYCAN 4-S 571 HP ARKA AKS+SO_UTMA+21 JANT;2022;6001;Siyah;6.890.000 TL;23Mart2023;_stanbul Ba_cılar
Taycan;4S Performance Plus;L&S MOTORS-2020 PORSCHE TAYCAN 4S P PLUS 21'JANT+SO__UTMA+A_RMTC;2020;48357;Beyaz;4.650.000 TL;23Mart2023;_stanbul Be_ikta_
Panamera;Panamera GTS;BZD MOTORS II PORSCHE PANAMERA GTS SPOR EGZOZ-AIRMAT_IC/FATURALI;2012;80.000;Beyaz;5.000.000 TL;23Mart2023;_stanbul Esenyurt
Taycan;4S;CAR-LEO 2022 TAYCAN 4S 571 HP ARKA AKS+SO_UTMA+21 JANT;2022;6001;Beyaz;6.890.000 TL;23Mart2023;_stanbul Ba_cılar
Taycan;4S;ENZO MOTORS 2020 PORSCHE TAYCAN 4S BAY_ ÇIKI_LI _Ç_ ESPRESSO FUL;2020;45069;Gri;5.375.000 TL;23Mart2023;_zmir Bornova
Taycan;Turbo;PORSCHE TAYCAN TURBO-BAY_-S_O_UTMA-BOSE MUS_C-HEAD UP DISPLAY-F1;2022;8003;Gri;9.950.000 TL;23Mart2023;Ankara Çankaya
Panamera;Panamera Diesel;BGR AUTO'DAN 2012 PORSCHE PANAMERA D_ZEL SIFIR KOND_SYONLU I;2012;270.000;Beyaz;2.425.000 TL;23Mart2023;_stanbul Sancaktepe
911;Carrera S;BA_ERLER - 2012 MODEL 911 CARRERA S CABR_O HATASIZ BOYASIZ;2012;57.000;Beyaz;6.550.000 TL;23Mart2023;Ankara Akyurt
Taycan;4S Performance Plus;YETK_L_ SKODA BAY_S_NDEN 2021 PORSCHE TAYCAN 4S - BAY_ Yetkili Bayi;2021;14645;Siyah;5.850.000 TL;23Mart2023;_stanbul Sultanbeyli
Panamera;Panamera 4S E-Hybrid;SATILIK PORSCHE PANAMERA 4S HYBRID;2021;45117;Kahverengi;14.500.000 TL;23Mart2023;_stanbul Ba_ak_ehir
Panamera;Panamera Diesel;PANEMARA BAY_ BAKIMLI;2012;260.000;Siyah;2.250.000 TL;23Mart2023;Ankara Gölba_ı
Panamera;Panamera Diesel;2012 PORSCHE PANAMERA;2012;245.000;Kahverengi;2.650.000 TL;23Mart2023;Bursa Nilüfer
911;Carrera S;Porsche 911 GT BODY K_T 21jant;2012;106.000;Beyaz;5.750.000 TL;23Mart2023;_zmir Buca
Taycan;4S Performance Plus;YEN_KÖY MOTORS 2020 PORSCHE TAYCAN 4S - ARKA AKS - SPORT DESIGN;2020;45103;Bordo;5.700.000 TL;23Mart2023;_stanbul Sarıyer
Taycan;4S Performance Plus;A&C motors TAYCAN 4S -PERFORMANCE PLUS-2021-BAY__-_Ç_ KIRMIZI;2021;50.000;Beyaz;5.070.000 TL;23Mart2023;Ankara Yenimahalle
Taycan;4S Performance Plus;ERKO GARAGE'DAN 2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS;2020;21.000;Gri;6.500.000 TL;23Mart2023;_stanbul Ata_ehir
Boxster;Boxster;BAVARIA GARAGE 1998 91.755 km PORSCHE BOXSTER BAY_;1998;91755;Sarı;1.245.000 TL;23Mart2023;_stanbul Sarıyer
Panamera;Panamera Diesel;SEYYAL OTOMOT_V'DEN 2012 PANAMERA 3.0 D+4SO_UTMA+_BOSE+BYSZ!!;2012;232.000;Beyaz;2.690.000 TL;23Mart2023;Ankara Akyurt
911;Carrera 4S;C_VAN 2022 PORSCHE 911 CARRERA 4S CABR_O PDK SO_UTMA-A_RSCARF;2022;6002;Siyah;16.950.000 TL;23Mart2023;_stanbul Avcılar
Panamera;Panamera Diesel;2012 Porsche Panamera Dizel Boyasız 139.627km;2012;139627;Siyah;3.440.000 TL;23Mart2023;_stanbul Üsküdar
911;Carrera 4S;ARS MOTORS PORSCHE 911 4S,SPOR EGZOZ,TRÜF,FULL;2019;17.000;Füme;11.300.000 TL;23Mart2023;Bursa Nilüfer
Taycan;4S Performance Plus;ilk sahibinden tertemiz;2020;10.000;Siyah;5.600.000 TL;23Mart2023;_stanbul _i_li
Cayman;Cayman;ÖZERK MOTORS/2015 MOD/BAY_/2.7 L_TRE/275 HP/19_NÇ OZ RAC_NG JANT;2015;105.000;Siyah;2.650.000 TL;23Mart2023;Tekirda_ Süleymanpa_a
Taycan;4S Performance Plus;VENEDI 2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS 20.000KM HATASIZ;2020;20.000;Gri;5.150.000 TL;22Mart2023;_stanbul Ka_ıthane
Taycan;4S Performance Plus;2020 TAYCAN4S PERFORMANCE PLUS YOLCU EKRAN-BOSE-ARKA AKS-HATASIZ;2020;45069;Füme;4.770.000 TL;22Mart2023;Ankara Çankaya
Panamera;Panamera 4;SS MOTORS BAY_ 2019 PANAMERA 4-SPOR EGZ.-AIRMATIC-_SO_UTMA-CHRONO;2019;59286;Füme;8.950.000 TL;22Mart2023;_stanbul _i_li
Panamera;Panamera Diesel;Hata Boya Tramer Yok Do_u_ çıkı_lı pusulalı;2012;265.000;Lacivert;2.570.000 TL;22Mart2023;Nev_ehir Kozaklı
Taycan;4S Performance Plus;2021 TAYCAN 4S PERFORMANCE PLUS S_YAH _Ç_ TRÜF TAM DOLU;2021;12.000;Siyah;5.950.000 TL;22Mart2023;_stanbul Kadıköy
Panamera;Panamera Diesel;ERMER'DEN PORSCHE PANAMERA D_ESEL-VERG_ BARI_LI-EMSALS_Z;2015;88.000;Siyah;4.360.000 TL;22Mart2023;_stanbul Ba_cılar
Taycan;4S Performance Plus;GALLER_A-2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS-MATR_X-BOSE;2020;34076;Siyah;5.350.000 TL;22Mart2023;_stanbul _i_li
Panamera;Panamera 4;TR'DE TEK ! BO_ DÜ_ME YOK! HATASIZ BOYASIZ EN DOLUSU 98.000KM;2011;98.000;Mavi;3.300.000 TL;22Mart2023;_zmir Urla
911;Turbo S;''NOVA MOTORS'' 2020 PORSCHE 911 TURBO S / FULL;2020;11.000;Füme;15.950.000 TL;22Mart2023;_stanbul Be_ikta_
Taycan;Turbo;M_LHAN MOTORS 2020 PORSCHE TAYCAN TURBO BOSE-ISITMA BAY_ CIK__LI;2020;13302;Siyah;6.975.000 TL;22Mart2023;_stanbul Bahçelievler
Panamera;Panamera 4 Platinum Edition;SAH_B_NDEN 2022 BAY_ PANAMERA4 PLAT_NUMED_T_ON BOSE+S_TM+21JNT;2022;44927;Siyah;11.955.000 TL;22Mart2023;_stanbul Ümraniye
Taycan;4S;TAYCAN 4S KIRMIZI;2020;50.000;Kırmızı;5.850.000 TL;22Mart2023;_stanbul Güngören
Taycan;4S Performance Plus;SAH_B_NDEN ÖZEL RENKL_ 2023 BAY_ ÇIKI_LI 4s PERFORMANCE PLUS;2022;6001;Lacivert;6.700.000 TL;22Mart2023;_stanbul Sarıyer
Panamera;Panamera Diesel;SECO MOTORS PANAMERA HATASIZ BOYASIZ YEN_ KASA BAY_ EMSALS_Z;2014;220.000;Beyaz;3.600.000 TL;22Mart2023;Antalya Alanya
718;Boxster;SS MOTORS 2016 PORSCHE 718 BOXSTER-SPOR EGZOZ-45.422 KM;2016;45422;Beyaz;3.395.000 TL;22Mart2023;_stanbul _i_li
Panamera;Panamera Diesel;BARAN AUTO PORSCHE PANAMERA HATASIZ BOYASIZ SIFIR AYARINDA FULL;2015;110.000;Siyah;4.750.000 TL;22Mart2023;Gaziantep _ehitkamil
Taycan;4 Cross Turismo;ARS MOTORS 2022 PORSCHE TAYCAN 4 CROSS TURISMO BOSE+ISITMA;2022;44933;Siyah;6.890.000 TL;22Mart2023;_stanbul Be_ikta_
Panamera;Panamera Diesel;EMA MOTORS'' CARBON PUSULA SO_UTMA ISITMA A_RMAT_C FULL;2012;159.000;Beyaz;2.729.900 TL;22Mart2023;_stanbul Silivri
Taycan;4S Performance Plus;SAPAN MOTORS 2020 PORSCHE TAYCAN TAM DOLU FULL HATASIZ-BOYASIZ;2020;26.000;Füme;4.850.000 TL;22Mart2023;_stanbul Bakırköy
Panamera;Panamera Diesel;V_ZYON CARS VAN MATRiX MAR_AL PUSULA RECORE ÖZEL SPOYLR SO_UTMA;2013;245.000;Siyah;5.150.000 TL;22Mart2023;Van _pekyolu
Taycan;Turbo;BAY_ 2021 PORCHE TAYCAN TURBO 4WD 6.300km;2021;44991;Füme;6.399.000 TL;22Mart2023;_stanbul Ba_cılar
Panamera;Panamera Diesel;2012 Air So_tma Keyless.Geri Gör_.E.Bagaj 63.000km**g_animotors**;2012;63.000;Beyaz;3.500.000 TL;22Mart2023;Antalya Alanya
Panamera;Panamera 4;ASLANO_LU PLAZA'DAN 2011 PORSCHE PANAMERA 4 ISITMA SO_UTMA BOSE;2011;156.000;Beyaz;2.349.000 TL;22Mart2023;Gaziantep _ehitkamil
Panamera;Panamera 4;ACR MOTORS-2011 PANAMERA 4 BAY_ 120.000km BOSE AHSAP 20'' TURBO;2011;120.000;Siyah;3.150.000 TL;22Mart2023;_stanbul Ata_ehir
Panamera;Panamera Diesel;2012 BAY_ PANAMERA 3.0 D_ESEL BEYAZ _Ç_ BEJ ISITMA SUNROOF;2012;292.000;Beyaz;2.239.000 TL;22Mart2023;_stanbul Beylikdüzü
Panamera;Panamera Diesel;OTOSHOW 2'ELDEN 2013 PORSCHE PANAMERA HAFIZA ISITMA+SO_UTMA+NAV_;2013;290.000;Beyaz;2.650.000 TL;22Mart2023;_stanbul Ata_ehir
911;Carrera;Yabancıdan yabancıya Porsche 911 Carrera;2012;107.000;Beyaz;1.299.999 TL;22Mart2023;Antalya Muratpa_a
Taycan;Taycan;YEN_KÖY MOTORS 2021 PORSCHE TAYCAN - DISPLAY - BOSE - SO_UTMA;2021;45022;Siyah;5.250.000 TL;22Mart2023;_stanbul Sarıyer
Taycan;4S Performance Plus;YILMAZ PLAZA 2021 TAYCAN 4S P.PLUS HEAD.UP A_RMAT_C YOLCU EKRANI;2020;30.000;Beyaz;6.750.000 TL;22Mart2023;Sakarya Geyve
Panamera;Panamera Diesel;ALKAN A_ 2012 BAY_ PORSCHE PANAMERA DIESEL-ISITMA;2012;126976;Siyah;2.750.000 TL;22Mart2023;Ankara Gölba_ı
Panamera;Panamera Diesel;"2014 PANAMERA DIESEL ""59.000KM""BAY_ SO_UTMA+VAKUM+20JANT HATASIZ";2014;59411;Siyah;5.250.000 TL;22Mart2023;_zmir Konak
Panamera;Panamera Diesel;ALACA'DAN 2012 PORSCHE BOSE ISITMA SO_UTMA NAV_ PUSULA 79.000KM;2012;79.000;Bordo;3.775.000 TL;22Mart2023;Rize Merkez
911;Carrera 4S;EK_NC_LER'DEN 2021 911 CARRERA 4S SPOR EGZOZ+SO_UT_MA+BAY_%18 KDV;2021;42186;Gri;15.980.000 TL;22Mart2023;_stanbul Ba_cılar
911;Carrera;ULUS MOTORS 1998 PORSCHE 911 CARRERA TIPTRONIC - SUNROOF;1998;201525;Gri;1.275.000 TL;22Mart2023;_stanbul Be_ikta_
718;Cayman;SAH_B_NDEN DO_U_ ÇIKI_LI 2 YIL GARANT_L_ CAYMAN PDK;2017;63.000;Gri;3.900.000 TL;22Mart2023;_stanbul Beylikdüzü
911;Turbo S;TARGET MOTORS 2022 PORSCHE 911 TURBO S CABR_O AEROK_T/MANUFAKTUR;2022;6134;Gümü_ Gri;24.750.000 TL;22Mart2023;_stanbul Be_ikta_
Panamera;Panamera Diesel;L_ON MOTORS-2015 PANAMERA 3.0d ED_T_ON-4'BLG-CHR_ONO-BOSE-V.BR_LI;2015;127.000;Beyaz;3.875.000 TL;21Mart2023;_stanbul Kadıköy
Panamera;Panamera 4S;TÜRK_YEN_N EN DÜ_ÜK KM HASAR KAYITSIZ;2012;29.000;Siyah;4.200.000 TL;21Mart2023;Amasya Merkez
Taycan;Turbo;HATASIZ 2020 TAYCAN TURBO S_YAH/KIRMIZI YOLCU EKRANI BURMESTER;2020;8.000;Siyah;6.270.000 TL;21Mart2023;_stanbul Beykoz
Panamera;Panamera 4S;SAH_B_NDEN PORSCHE PANEMARA 400HP 4S V8 PDK;2011;133.000;Beyaz;3.095.000 TL;21Mart2023;_stanbul Maltepe
Taycan;4S Performance Plus;BARAN MOTORS 2020 TAYCAN 4S PERFORMANCE PLUS SPORT DESIGN GARANT;2020;16.000;Beyaz;5.025.000 TL;21Mart2023;_stanbul Be_ikta_
Panamera;Panamera Diesel;A&C motors PANAMERA TAM DOLU-BAY__ BAKIMLI-BOYAS_IZ-GARANT_L_;2012;179.000;Beyaz;3.285.000 TL;21Mart2023;Ankara Yenimahalle
Panamera;Panamera 4S;2010 PORSCHE PANAMERA 4.8 4S_AIRMATIC_CHRON_O_SO_UTMA_KARBON;2010;123144;Siyah;2.685.000 TL;21Mart2023;_stanbul Kadıköy
Panamera;Panamera Diesel;2015 ÇIKI_LI BAY_ BOYASIZ SO_UTMA -CARBON-CHRO_NO-VAKUM-300 HP;2014;182.000;Siyah;4.100.000 TL;21Mart2023;Denizli Pamukkale
Taycan;Taycan;SECO MOTORS PORSCHE TAYCAN PERFORMANCE PLUS YAN EKRAN TAM DOLU;2021;26.000;Siyah;5.150.000 TL;21Mart2023;Antalya Alanya
Panamera;Panamera Diesel;F_ND A CAR'DAN PANAMERA HATASIZ-BOYASIZ BAY_ ÇIKI_ WEBASTO BOSE;2012;84.000;Füme;3.375.000 TL;21Mart2023;_stanbul Beylikdüzü
Taycan;4 Cross Turismo;FAT_H'TEN 2022 PORSCHE TAYCAN 4 CROOS TUR_SMO 476 HP. A_R MAT_C;2022;6001;Siyah;6.500.000 TL;21Mart2023;Bursa Nilüfer
Taycan;4S Performance Plus;cars of FERRO PORSCHE TAYCAN 4S P. PLUS 21 CARBON JANT+ BOSE;2020;44965;Siyah;4.780.000 TL;21Mart2023;_stanbul Be_ikta_
Panamera;Panamera Diesel;ÇAKINDAN PANEMERA D_ESEL MATR_X CARBON PUSULA MAKYAJLI BAY_;2013;189.000;Siyah;5.500.000 TL;21Mart2023;Antalya Kepez
911;Carrera 4S;2007 CARRERA 4S CABR_O 122.000 KM . FULL ESTET_K HED_YE;2007;122.000;Siyah;3.900.000 TL;21Mart2023;Denizli Merkezefendi
Panamera;Panamera Diesel;2012-HATASIZ-BOYA_SIZ-BAY_-CHRONO-KU_SURSUZ-D_ESEL-A_R;2012;275.000;Siyah;2.575.000 TL;21Mart2023;Ankara Mamak
Panamera;Panamera Diesel;KIRATLI A._.- 2012 PORSCHE PANAMERA BAY__ ÇIKI_LI;2012;206.000;Siyah;2.650.000 TL;21Mart2023;Gaziantep _ehitkamil
Panamera;Panamera Diesel;AUTO BENL_'DEN TR DE TEK PANAMERA 3.0 DIESEL 65.000 KM'DE BAY_;2012;65.000;Beyaz;3.925.053 TL;21Mart2023;Rize Merkez
Panamera;Panamera Diesel;PORSHE PANAMERA D_ZEL KAZASIZ TAM DOLU PUSULA E_LENCE PAKET..;2012;186.000;Beyaz;2.785.000 TL;21Mart2023;Bursa Osmangazi
Taycan;Turbo S;SAH_B_NDEN - Do_u_ Oto Çıkı_lı Extra Dolu HATASIZ Taycan Turbo S;2020;45057;Gümü_ Gri;8.250.000 TL;21Mart2023;_stanbul Eyüpsultan
Taycan;4 Cross Turismo;SAH_B_NDEN 2022MODEL TAYCAN BAY_ 4CROSSTUR_SMO+B_OSE+CHRONE+%18;2022;44927;Siyah;5.955.000 TL;21Mart2023;_stanbul Ümraniye
Taycan;4S Performance Plus;CARSELL BAY_ 2021 TAYCAN 4S PER.PLUS TRUFF SERAM_K FREN;2021;14.000;Füme;6.400.000 TL;21Mart2023;_stanbul Be_ikta_
Taycan;4S Performance Plus;2020 PORSCHE TAYCAN 4S FÜME/TRÜF PERFORMANS SPORT DES_GN FULL !!;2020;45084;Füme;5.450.000 TL;21Mart2023;_stanbul Bakırköy
Taycan;Turbo S;2020 PORSCHE TAYCAN TURBO S DOLOM_T GR_ / KIRMIZI BAY_ HATASIZ !;2020;45000;Gri;6.300.000 TL;21Mart2023;_stanbul Bakırköy
911;Carrera;_LK SAH_B_NDEN DO_US ÇIKI_LI KOLEKS_YONLUK 911 CARRERA;2007;44955;Siyah;4.200.000 TL;21Mart2023;Ankara Çankaya
Panamera;Panamera 4S;-REGNO CAR-HATASIZ-FULL-ÖTV BARI_LI-PANAMERA 4.8 4S 400 HP;2011;197.000;Beyaz;2.670.000 TL;21Mart2023;Tekirda_ Çorlu
Boxster;S;BAVARIA GARAGE 2000 107.000 km PORSCHE BOXSTER S 3.2 BAY_;2000;107.000;Gümü_ Gri;1.205.000 TL;21Mart2023;_stanbul Sarıyer
911;Carrera 4 GTS;MOTTO AUTOMOTIVE 2022 Porsche 911 Carrera 4 GTS Satı_a Hazırdır;2022;44963;Gri;15.690.000 TL;21Mart2023;_stanbul Bakırköy
Panamera;Panamera 4 E-Hybrid;'X-CLUSIVE'2019 PANAMERA 4 E-HYBR_D-TAM ÖTV-BOYASIZ-ÖZEL S_PAR__;2019;49.000;Siyah;8.500.000 TL;21Mart2023;_stanbul Sarıyer
Taycan;Taycan;SON'DAN 2022 Cıkı_lı PORSCHE TAYCAN/ BOSE / 408HP;2021;36.000;Siyah;4.850.000 TL;21Mart2023;Gaziantep _ehitkamil
Taycan;Turbo S;B&B GARAGE 2021 PORSCHE TAYCAN TURBO S 760 HP BRNMSTR2022 ÇK_LI!;2021;22.000;Siyah;7.250.000 TL;21Mart2023;_stanbul Beylikdüzü
Panamera;Panamera Diesel;BIÇAKÇI MOTORS'DAN 2012'HATASIZ+BAY__+PUSULA+FULL'';2012;240.000;Beyaz;2.775.000 TL;21Mart2023;Konya Karatay
911;Carrera 4;NASYONEL BAY_ CABRIO 07/2024 GARANT_ 14YÖN SPOR KOLT CHRONO BOSE;2015;32438;Siyah;7.750.000 TL;21Mart2023;_stanbul Be_ikta_
Panamera;Panamera Diesel;2012 PORSHE PANAMERA BA_ARAN OTO BAY_ ÇIKI_LI;2012;250.000;Mavi;2.500.000 TL;21Mart2023;Bursa Nilüfer
Taycan;Turbo S;F_LOTURK'DEN 2020 TAYCAN TURBO S 761 HP BAY_ ÇIKI_LI HATASIZ;2020;28.000;Gri;6.500.000 TL;21Mart2023;Gaziantep _ehitkamil
911;Carrera 4S;YEN_KÖY MOTORS 2016 PORSCHE 911 CARRERA 4S - BOSE - EGZOZ;2016;41.000;Siyah;7.850.000 TL;21Mart2023;_stanbul Sarıyer
Panamera;Panamera Diesel;GR_ CARBON RENK BOYASIZ CAR PLAY GER_ GÖRÜ_ VAKUM KAPI;2013;138.000;Gri;3.700.000 TL;21Mart2023;_stanbul Üsküdar
Taycan;4S Performance Plus;UZATILMI_ G-SO_-IST-P._PLUS-PDCC-A. AKS-CHRONO-Y.EKRAN -FULL;2020;45062;Siyah;5.400.000 TL;20Mart2023;_stanbul Bakırköy
Panamera;Panamera 4;VEGA' 2011 PANAMERA 4 300 HP CARBON-4 SO_UTMA-4 ISITMA-BOSE;2011;217.000;Beyaz;2.350.000 TL;20Mart2023;_stanbul Avcılar
Panamera;Panamera 4 Platinum Edition;2022 HATASIZ PORSCHE PANAMERA 4 ÖZEL S_PAR__ 15961KM;2022;15961;Siyah;12.661.961 TL;20Mart2023;Ankara Çankaya
Panamera;Panamera Diesel;NET CARdan PORSHE PANAMERA KIRMIZI _Ç ÖZEL ÜRET_M;2012;239.000;Beyaz;3.200.000 TL;20Mart2023;Nev_ehir Merkez
Cayman;Cayman;"ARESCEM'DEN 2011 PORSCHE CAYMAN PDK CHRONO BAY_ 20""JANT YEN_ KSA";2011;98.000;Beyaz;1.749.000 TL;20Mart2023;Ankara Akyurt
Taycan;4S Performance Plus;BAY_ ÇIKI_LI 4S PERFORMANCE PLUS;2021;45058;Kırmızı;5.250.000 TL;20Mart2023;Bursa Nilüfer
Panamera;Panamera 4S Diesel;2017 BAY__ ÇIKI_LI SERV_S BAKIMLI, GARANT_L_ PANAMERA 4S D_ZEL;2017;91.000;Siyah;8.150.000 TL;20Mart2023;Mersin Mezitli
Taycan;Turbo S;YEN_KÖY MOTORS 2020 TAYCAN TURBO S - PDCC - ARKA AKS - BOSE;2020;45059;Siyah;6.850.000 TL;20Mart2023;_stanbul Sarıyer
Panamera;Panamera Diesel;#NAME?;2013;310.000;Siyah;3.300.000 TL;20Mart2023;Kocaeli Ba_iskele
Panamera;Panamera Diesel;FULL+FULL TEM_Z 3. SAH_B_NDEN;2013;197.000;Beyaz;3.100.000 TL;20Mart2023;_stanbul Esenyurt
Panamera;Panamera Diesel;BEYTEPE'DEN 2012 PANAMERA 4KLTKSOGUTMA+_ISITMA+KYLESS GO+MARSHALA;2012;275.000;Beyaz;2.399.900 TL;20Mart2023;Ankara Çankaya
