seri;model;titles;year;km;color;prices;date;location
Panamera;Panamera 4 E-Hybrid;L&S MOTORS-2022 PORSCHE PANAMERA 4 E-HYBRİD HEAD UP+ARKA AKS HZR;2022.0;6.001;Siyah;13.190.000 TL;02 Nisan;İstanbul
Panamera;Panamera 4S E-Hybrid;L&S MOTORS-2022 PORSCHE PANAMERA 4S E-HYBRİD ARKA AKS+HEAD UP;2022.0;6.001;Siyah;15.090.000 TL;02 Nisan;İstanbul
Panamera;Panamera Diesel;2015 MODEL 165BİN KM ISITMA SOĞUTMA PUSULA İÇİ KIRMIZI BAYİ;2015.0;167.0;Beyaz;3.400.000 TL;02 Nisan;İstanbul
Panamera;Panamera Diesel;BAYİİ 2013/7. AY ÇIKIŞLI 70 BİN KM'DE 4 BÖLGE KLİMA+BOSE;2012.0;70.0;Siyah;3.415.000 TL;02 Nisan;İzmir
Panamera;Panamera Turbo;BAYİ ÇIKIŞ PANAMERA TURBO V8 500 HP TECHART+SERAM İK+AIR+CHRONO;2010.0;66.0;Gri;4.177.900 TL;02 Nisan;İstanbul
Panamera;Panamera Diesel;VİP OTO'DAN 2012 MODEL PORSCHE PANAMERA DİZEL BAYİ ÇIKIŞLI;2012.0;258.0;Beyaz;2.820.000 TL;02 Nisan;Ankara
911;Turbo;SS MOTORS 2008 911 TURBO-600 HP-FACELIFT-CHR­ONO-BOSE-HAFIZA;2008.0;94.472;Siyah;4.075.000 TL;02 Nisan;İstanbul
911;GT3 RS;SS MOTORS BAYİ 2018 PORSCHE 911 GT3 RS-SERAMİK-CAR­BON-LIFT-BOSE;2018.0;10.265;Siyah;24.500.000 TL;02 Nisan;İstanbul
Panamera;Panamera 4 E-Hybrid;ICARUS MOTORS PORSHE PANAMERA 4E HYBRID/ MASAJ/SPORT DESIGN;2021.0;6.Jan;Siyah;11.550.000 TL;02 Nisan;İstanbul
Taycan;Turbo S;mindusMOTORS TAYCAN TURBO S 760 HP KARBON SPORT DESİGN SERAMİK;2021.0;16.May;Kırmızı;8.990.000 TL;02 Nisan;İstanbul
Taycan;4 Cross Turismo;CİO MOTORS TAYCAN 4 CROSS 476 HP AİR- CHRONO-SOUND-ISI POM-21JNT;2022.0;Jun.75;Beyaz;6.500.000 TL;02 Nisan;İzmir
Panamera;Panamera Diesel;ÖZEL PLAKA VE SAHİBİNDEN;2012.0;270.0;Siyah;3.050.000 TL;02 Nisan;Ankara
Panamera;Panamera Diesel;ARS MOTORS PORSCHE PANAMERA,SOĞUTMA,A İR,NAVİ,BOSE,FULL;2012.0;240.0;Beyaz;2.475.000 TL;02 Nisan;Bursa
Panamera;Panamera Diesel;2012 MODEL HATASIZ BAYİ PANAMERA 3.0 DİZEL İÇİ BEJ;2012.0;230.0;Beyaz;2.620.000 TL;02 Nisan;Ankara
Taycan;4S Performance Plus;Yaşarlar Galeri Farkıyla..TAYCAN SPORT DESİNG 21 JANT İÇ KIRMIZI;2020.0;19.0;Beyaz;7.000.000 TL;02 Nisan;Konya
Panamera;Panamera 4;PORSCHE PANAMERA 4 BAYİİ BOSE-ISITMA HATASIZ BOYASIZ FULL+PAKET;2012.0;175.0;Siyah;3.050.000 TL;02 Nisan;Yalova
Taycan;Turbo S;YETKİLİ BAYİDEN PORSCHE TAYCAN;2020.0;11.0;Beyaz;6.600.000 TL;01 Nisan;İzmir
Panamera;Panamera Diesel;2015 BAYİ PORSCHE PANAMERA DIESEL 44.500 KM+NAVİ+BOS­E+SOĞUTMA+;2015.0;44.5;Beyaz;6.650.000 TL;01 Nisan;İzmir
Panamera;Panamera Diesel;KSB OTOMOTİV- DOĞUŞ ÇIKIŞLI HATASIZ 2014 PORSCHE PANAMERA DİESEL;2014.0;163.0;Kahverengi;4.070.000 TL;01 Nisan;Sakarya
Panamera;Panamera Diesel;2012 PORSCHE PANAMERA DİESEL HATASIZ BOYASIZ BAYİİ ÇIKIŞLI;2012.0;268.0;Gri;2.640.000 TL;01 Nisan;Ankara
Panamera;Panamera Diesel;BOSE-CARBON-4KOLTUK ISITMA-SOĞU­TMA-EĞLENCE PAKETİ-MAKAM-;2012.0;223.0;Beyaz;2.899.000 TL;01 Nisan;Batman
Panamera;Panamera Diesel;DEMİRHAN'DAN 2014 PORSCHE PANAMERA 300HP BOSE PUSULA BAYİ;2014.0;205.0;Beyaz;3.795.000 TL;01 Nisan;Denizli
Panamera;Panamera 4;//EMİN OTO DAN \\ PORŞ PANEMERA GTS TAM DOLU BAYİ;2011.0;250.0;Beyaz;2.550.000 TL;01 Nisan;Bingöl
Cayman;Cayman;KAYZEN'DEN PORSCHE CAYMAN BAYİ ORİJİNAL 68 KM SİYAH-BEJ FULL...;2013.0;68.0;Siyah;2.290.000 TL;01 Nisan;İstanbul
Panamera;Panamera Diesel;!!2012 PORSCHE PANAMERA 3.0d/BAYİ/PLATINIUM EDİTION!!;2012.0;278.0;Beyaz;2.980.000 TL;01 Nisan;Sakarya
Panamera;Panamera Diesel;MAKYAJLI TAM DOLU VERGİ BARIŞLI HATASIZ BOYASIZ İÇİ BEJ;2014.0;155.0;Beyaz;4.250.000 TL;01 Nisan;İzmir
Panamera;Panamera 4 E-Hybrid;ÇELİKLER LUXURY CARS;2021.0;20.218;Füme;11.500.000 TL;01 Nisan;Antalya
Boxster;Boxster;2014 PORSCHE ORJİNAL SARI BOXSTER 51.000 KM HATASIZ;2014.0;51.0;Sarı;3.350.000 TL;01 Nisan;İzmir
Taycan;Turbo S;TARGET MOTORS 2020 PORSCHE TAYCAN TURBOS BURMESTER+KA­RBONSERAMİK;2020.0;6.001;Beyaz;7.250.000 TL;01 Nisan;İstanbul
Panamera;Panamera Diesel;TARGET MOTORS 2014 PORSCHE PANAMERA 3.0 D TİPTRONİC HATASIZ;2014.0;160.0;Siyah;4.250.000 TL;01 Nisan;İstanbul
Taycan;4S Performance Plus;TARGET MOTORS 2020 PORSCHE TAYCAN 4S PP AKS+BOSE+SĞT­M+HFZ+HEADUP;2020.0;6.335;Beyaz;5.100.000 TL;01 Nisan;İstanbul
Panamera;Panamera Diesel;FAME MOTORS --- 2012 PORSCHE PANAMERA SOĞUTMA - PUSULA*;2012.0;140.0;Beyaz;3.000.000 TL;01 Nisan;İstanbul
Taycan;4S Performance Plus;EFH MOTORS TAN BAYİ 2021 4S PERFORMANCE PLUS %18 FATURA;2021.0;6.161;Siyah;8.500.000 TL;01 Nisan;İstanbul
Panamera;Panamera Diesel;AZAD MOTORS 2012 192 BİN KM'DE PLATİNUM EDİTİON 3.0 D TAM DOLU;2012.0;192.0;Siyah;3.049.000 TL;01 Nisan;İstanbul
Panamera;Panamera Diesel;HRN MOTORS'DAN 2014 ÇIKIŞLI BAYİ PANAMERA 300 HP TAM DOLU HTSZ;2013.0;138.0;Siyah;4.050.000 TL;01 Nisan;Elazığ
Panamera;Panamera Diesel;Rocco Motors 2014 PANAMERA DİESEL BAYİİ 300 HP 162.000 KM;2014.0;162.0;Siyah;3.850.000 TL;01 Nisan;Ankara
Panamera;Panamera Diesel;3.0 PANAMERA;2012.0;250.0;Beyaz;3.150.000 TL;01 Nisan;İstanbul
Taycan;4S Performance Plus;TAYCAN 4S PERFORMANCE PLUS-HATASIZ-FU­LL+FULL-KAPALI GARAJ ARACI;2020.0;16.Jan;Siyah;5.399.000 TL;01 Nisan;İstanbul
Taycan;Taycan;TARGET MOTORS 2021 PORSCHE TAYCAN YOLCU EKRANI KLTK SOĞUTMA;2021.0;6.001;Siyah;4.850.000 TL;01 Nisan;İstanbul
Taycan;Turbo S;L&S MOTORS-2020 PORSCHE TAYCAN TURBO S ARKA AKS+YOLCU EKRAN HAZR;2020.0;33.0;Siyah;6.390.000 TL;01 Nisan;İstanbul
Panamera;Panamera Diesel;Tüm ağır bakımları yapıldı sorunsuz araç;2012.0;325.0;Beyaz;3.100.000 TL;01 Nisan;İstanbul
911;Carrera S;2012 911 CARRERA S-CHORONO-PDK-BOS­E-SUNROOF-BOYASIZ HATASIZ;2012.0;144.0;Beyaz;5.650.000 TL;01 Nisan;İstanbul
Panamera;Panamera Diesel;BOZ - CAR 2012 PORSCHE PANAMERA/BOSE/A İRMATİC/PUSULA;2012.0;269.0;Siyah;2.690.000 TL;01 Nisan;Kocaeli
Taycan;4S Performance Plus;LABARNA 2020 TAYCAN DOĞUŞ BAYİİ HATASIZ TAM DOLU BOSE SPORT CHOR;2020.0;25.0;Siyah;5.750.000 TL;01 Nisan;Ankara
Taycan;Turbo;İMPERİAL MOTORS BAYİ PORSCHE TAYCAN TURBO YOLCU EKRAN BOSE CHRON;2021.0;55.0;Gri;5.950.000 TL;01 Nisan;Ankara
Taycan;4S Performance Plus;İMPERİAL MOTORS 2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS HATASIZ;2020.0;25.0;Siyah;5.150.000 TL;01 Nisan;Ankara
Taycan;4S Performance Plus;PORSCHE TAYCAN BAYİ-YOLCU EKRAN-CHRONO-NA­Vİ-SOĞUTMA-CAM TAVAN;2021.0;9.May;Siyah;5.425.000 TL;01 Nisan;Ankara
Panamera;Panamera Diesel;DOĞUŞ BAYİ ÇIKIŞLI;2014.0;155.0;Beyaz;4.300.000 TL;01 Nisan;İstanbul
Boxster;Boxster;ER-CAR OTOMOTİV 2001 PORSCHE BOXSTER 2.7 OTOMATİK F1 SANZUMAN;2001.0;186.0;Siyah;999.000 TL;01 Nisan;İstanbul
Taycan;4 Cross Turismo;ALKAN AŞ 2022 BAYİ TAYCAN 4 CROSS TURISMO-SOĞ­UTMA-YOLCU EKRANI;2022.0;12.Apr;Lacivert;6.800.000 TL;01 Nisan;Ankara
911;Carrera 4S;İNTER AUTO 2013 PORSCHE 911 CARRERA 4S CHRONO;2013.0;49.0;Beyaz;7.250.000 TL;01 Nisan;Adıyaman
Panamera;Panamera 4 Platinum Edition;MOTTO AUTOMOTIVE Panamera 4 Platinum Edition Marsala-Gece Görüş;2022.0;0.0;Siyah;11.150.000 TL;01 Nisan;İstanbul
Panamera;Panamera 4S;ASİL MOTORS 2013 PORSCHE PANAMERA 4SLONG EXCUTVE ÖZEL ÜRETM BAYİ;2013.0;168.0;Siyah;5.450.000 TL;01 Nisan;İstanbul
Taycan;4S;SAN OTOMOTİV 2020 PORSCHE TAYCAN 4S PERFORMANCE HATASIZ;2020.0;10.0;Siyah;4.950.000 TL;01 Nisan;İstanbul
911;Carrera S;L&S MOTORS-BAYİ 2012 PORSCHE 911 CARRERA S SOĞUTMA+SPOR EGSOZ;2012.0;99.0;Yeşil;6.500.000 TL;01 Nisan;İstanbul
Taycan;4S Performance Plus;NC MOTORS 2021 BAYİ TAYCAN 4S PERFORMANCE PLUS SPORT DESING PKT;2021.0;13.0;Beyaz;5.750.000 TL;01 Nisan;Antalya
Taycan;4S Performance Plus;MAM MOTORS 4S PERFORMANCE PLUS AKS+GECEGÖRÜŞ­+MATRİX+MASAJ;2020.0;15.0;Lacivert;6.100.000 TL;01 Nisan;İstanbul
Taycan;Turbo;HATASIZ 2020 PORSCHE TAYCAN TURBO 'SPORT DESIGN' MANUFAKTUR;2020.0;55.0;Siyah;5.950.000 TL;01 Nisan;İstanbul
Taycan;Taycan;"""OTOROLL"" 2021 PORSCHE TAYCAN SPORT DESİGN 476 Hp";2021.0;15.0;Gri;5.900.000 TL;01 Nisan;İstanbul
Panamera;Panamera 4;GARAJ'DAN HATASIZ DOĞUŞ ÇIKIŞLI 2018 PANAMERA4 3.0 340 HP;2018.0;41.0;Siyah;8.100.000 TL;01 Nisan;Ankara
911;Carrera 4S;STATÜ MOTORSDAN PORSCHE 911 CARRERA 4S;2006.0;63.0;Siyah;3.450.000 TL;31 Mart;Denizli
Taycan;Turbo;VOL MOTORS 2020 PORSCHE TAYCAN TURBO -ARKA AKS -22.000KM;2020.0;22.0;Siyah;5.350.000 TL;31 Mart;İstanbul
Panamera;Panamera Diesel;2012 MODEL BAYİ ÇIKIŞLI 245 Km'de;2012.0;245.0;Siyah;2.700.000 TL;31 Mart;Diyarbakır
Panamera;Panamera Diesel;SERVİS BAKIMLI;2012.0;245.0;Siyah;3.350.000 TL;31 Mart;Kocaeli
Taycan;4S Performance Plus;FER MOTORS 2021 HATASIZ SPORT DESİGN+ARKA AKS+BURMAST­ER+SOĞUTMA;2021.0;26.0;Füme;5.275.000 TL;31 Mart;İstanbul
Panamera;Panamera 4S;ENZ MOTORS PORSCHE PANAMERA 4S;2010.0;194.0;Mavi;2.480.000 TL;31 Mart;Bursa
Cayman;Cayman;PORSCHE CAYMAN;2008.0;105.0;Siyah;1.785.000 TL;31 Mart;İstanbul
911;Carrera S;YENİKÖY MOTORS İZMİR - 2012 PORSCHE 911 CARRERA S - CHRONO- BAYİ;2012.0;126.0;Gri;5.350.000 TL;31 Mart;İzmir
911;Turbo S;SS MOTORS BAYİ 2021 911 TURBO S-ACC-LIFT-SPOR EGZOZ-BURMESTER;2021.0;13.879;Gri;26.500.000 TL;31 Mart;İstanbul
Cayman;S;ULUCAR 2011 PORSCHE CAYMAN S PDK-KOLTUK ISITMA-CHRON­O-BOSE-BAYİ;2011.0;98.0;Füme;1.950.000 TL;31 Mart;Ankara
911;Carrera 4S;SS MOTORS 2013 911 CARRERA 4S-SPOR EGZOZ-SOĞUTMA -CHRONO-BOSE;2013.0;54.632;Siyah;5.975.000 TL;31 Mart;İstanbul
911;Carrera 4S;2019 PORSCHE CARRERA 4S HATASIZ BOYASIZ GARANTİ KAPSAMINDA;2019.0;27.0;Siyah;11.400.000 TL;31 Mart;İstanbul
Cayman;S;DECIDER'DAN 2006 PORSCHE CAYMAN S;2006.0;52.0;Gri;1.775.000 TL;31 Mart;İstanbul
Taycan;4S Performance Plus;10.500 KMDE 2021 PORSCHE TAYCAN 4S PERFORMANS PLUS BAYİ BOYASIZ;2021.0;10.May;Gri;5.850.000 TL;31 Mart;Bursa
Panamera;Panamera Diesel;SAHIBINDEN HATASIZ TRAMERSIZ VERGI BARISLI EN DOLUSU;2014.0;171.0;Beyaz;4.521.000 TL;31 Mart;İstanbul
Taycan;4S Performance Plus;ERFA PREMIUM 2020 TAYCAN 4S PERFORMANCE PLUS YOLCU EKRAN;2020.0;9.Jun;Beyaz;4.490.000 TL;31 Mart;İstanbul
Panamera;Panamera Diesel;SAHİBİNDEN PORCHE PANAMERA DİESEL BAYİ ÇIKIŞLI;2012.0;245.0;Siyah;2.310.000 TL;31 Mart;İstanbul
911;Carrera 4S;SS MOTORS 2014 CARRERA 4S CABRIO-SPOR EGZOZ-CHRON­O-BOSE-PDCC;2014.0;40.946;Siyah;7.875.000 TL;31 Mart;İstanbul
Cayman;S;SS MOTORS BAYİ 2006 PORSCHE CAYMAN S-BOSE-SPOR EGZOZ;2006.0;145.279;Gri;1.375.000 TL;31 Mart;İstanbul
Panamera;Panamera 4 E-Hybrid;AYAR AUTO 2023 PANAMERA 4E-HYBRID 462HP SOĞUTMA AIR BOSE CHRONO;2022.0;6.Jan;Gri;13.750.000 TL;31 Mart;İstanbul
Taycan;4S;STELLA MOTORS 2020 PORSCHE TAYCAN 4S 530 HP;2020.0;30.0;Siyah;5.250.000 TL;31 Mart;İstanbul
Taycan;Turbo;"LIMITED CARS---PORCHE TAYCAN TURBO /İÇ KIRMIZI/ 21""/HATASIZ";2020.0;9.Aug;Siyah;6.220.000 TL;31 Mart;Antalya
Panamera;Panamera Diesel;SAHİBİNDEN DOĞUŞ BAYİ ÇIKIŞLI ve BAKIMLI, TERTEMİZ, DÜŞÜK KM;2013.0;90.0;Siyah;4.150.000 TL;31 Mart;Ankara
Panamera;Panamera Diesel;"2012 PORSCHE PANAMERA DİZEL BAYİ CARBON BOSE GTS EDİTİON 21""";2012.0;197.0;Beyaz;2.615.000 TL;31 Mart;Bursa
911;Carrera 4S;SS MOTORS BAYİ 2021 PORSCHE 911 CARRERA 4S-CHRONO-K .NOKTA-BOSE;2021.0;6.204;Sarı;15.750.000 TL;31 Mart;İstanbul
Panamera;Panamera 4S;PANAMERA 4S FACELİFT PDK SOĞUTMA BOSE 2013 BAYİ ÇIKIŞLI;2012.0;151.0;Beyaz;3.650.000 TL;31 Mart;İstanbul
Taycan;Turbo;AB MOTOR'S TAYCAN TURBO SİYAH İÇİ KIRMIZI;2020.0;39.0;Siyah;4.825.000 TL;31 Mart;İstanbul
Taycan;4S Performance Plus;Porsche taycan 4s pp+ paket;2021.0;4.Feb;Gri;5.750.000 TL;31 Mart;İstanbul
Taycan;Turbo S;POYRAZDAN 2020 PORSCHE TAYCAN TURBO S-BAYİ ÇIKIŞLI;2020.0;16.0;Füme;8.500.000 TL;31 Mart;Antalya
Taycan;4S;HATASIZ DEĞİŞENSİZ 2020 PORSCHE TAYCAN 4S;2020.0;32.0;Siyah;4.550.000 TL;31 Mart;İstanbul
911;Carrera 4S;MEHCAR-CARRERA 4S PDK TECHART -SPOR EGSOZ-SOGUTMA-VERGİ BARİSLİ;2012.0;107.0;Beyaz;5.625.000 TL;31 Mart;İstanbul
Taycan;Turbo S;AWCI MOTORS 2020 PORSCHE TAYCAN TURBO S SERAMİK KARBON FREN DIST;2020.0;6.001;Siyah;8.150.000 TL;31 Mart;İstanbul
Panamera;Panamera Diesel;İLKAY ATAR MNG 2013 Model Porsche Panamera Diesel Platinum Edt.;2013.0;267.0;Beyaz;2.799.000 TL;31 Mart;İzmir
Cayman;Cayman;2014 Porsche Cayman 2.7 PDK - 40.000km - SOUL Egzoz - Alcantara;2014.0;40.0;Siyah;3.600.000 TL;31 Mart;İstanbul
Cayman;S;'GALATA' 2012 PORSCHE CAYMAN S 987/2 HATASIZ BAYİİ...;2012.0;155.0;Siyah;2.750.000 TL;31 Mart;İstanbul
911;Turbo S;ÇAĞATAY AUTO 2022 PORSCHE 911 TURBO-S CABRIO 650 HP/0-100 2,7 SN;2022.0;6.001;Siyah;25.750.000 TL;31 Mart;İstanbul
Panamera;Panamera Diesel;HRN AUTO PORSCHE PANAMERA CHRONO PUSULA +VAKUM+CARBON DİREKSİYON;2013.0;179.0;Beyaz;3.650.000 TL;30 Mart;İstanbul
911;Carrera S;Sahibinden 2006 Carrera S Kazasız Orjinal;2006.0;126.4;Siyah;2.875.000 TL;30 Mart;İstanbul
Panamera;Panamera 4 - 10 Years Edition;EKCAR'DAN 2020 (%18KDV) PANAMERA 4 - 10 YEARS EDITION HATASIZ;2020.0;48.0;Siyah;7.920.000 TL;30 Mart;İstanbul
Panamera;Panamera 4S;KARATEK OTOMATIVDEN PORSCHE PANAMERA 4S;2010.0;200.0;Beyaz;3.250.000 TL;30 Mart;Afyonkarahisar
Panamera;Panamera Diesel;SAHİBİNDEN MAKYAJLI KASA BAYİ BOSE VAKUM PUSULA 199.000 KM;2013.0;197.199;Siyah;3.250.000 TL;30 Mart;İstanbul
Panamera;Panamera Diesel;BOYASIZ 119 BİN KM PLATİNİUM EDİTİON AİR MARSHLA CARBON 4 SOĞTMA;2012.0;119.0;Beyaz;3.625.000 TL;30 Mart;Samsun
Panamera;Panamera Diesel;BAYİ ÇIKIŞLI// 2014 MODEL//MAKYA­JLI//VAKUMLU KAPILAR//ARKA KLiMA;2014.0;119.0;Beyaz;4.350.000 TL;30 Mart;Antalya
Panamera;Panamera Diesel;*** ESA MOTORS ***2015 BAYİ MAKYAJLI PANEMERA DİESEL-SOĞUTMA-VKM;2015.0;90.0;Siyah;4.750.000 TL;30 Mart;İstanbul
Taycan;4S Performance Plus;PALM AUTO 2020 TAYCAN 4S PERFORMANCE PLUS SPRT DESIGN AKS SGTMA;2020.0;14.0;Siyah;5.750.000 TL;30 Mart;İstanbul
Taycan;Taycan;ART MOTORS 2021 PORSCHE TAYCAN HEADUP CHRONO SOĞUTMA BOSE ISITMA;2021.0;25.0;Beyaz;5.325.000 TL;30 Mart;İstanbul
Cayman;Cayman;MS CAR'DAN 2012 PORSCHE CAYMAN S - TAKAS OLUR -;2012.0;125.0;Siyah;2.300.000 TL;30 Mart;İstanbul
Panamera;Panamera Diesel;ASKAR OTOMOTİV'DEN 2015 PANAMERA DIESEL DOĞUŞ ÇIKIŞLI;2015.0;162.85;Siyah;3.890.000 TL;30 Mart;İstanbul
Panamera;Panamera 4;HATASIZ BOYASIZ !!;2011.0;153.0;Beyaz;4.000.000 TL;30 Mart;Antalya
Boxster;S;BAVARIA GARAGE 2000 41.832 km PORSCHE BOXSTER S TECHART;2000.0;41.832;Siyah;2.095.000 TL;30 Mart;İstanbul
Taycan;4 Cross Turismo;Carmona | Porsche Taycan 4 Cross Turismo Hatasız Tramersiz;2021.0;9.0;Siyah;5.850.000 TL;30 Mart;İstanbul
Taycan;4S Performance Plus;SAHİBİNDEN TAYCAN 4S PERFORMANS PLUS BAYİ;2021.0;40.0;Siyah;5.460.000 TL;30 Mart;Ankara
Taycan;Turbo;Doğuş Çıkışlı , Taycan Turbo 680 hp Siyah - Kırmızı;2020.0;1.001;Siyah;7.450.000 TL;30 Mart;İstanbul
Taycan;4S Performance Plus;PORSCHE TAYCAN 4S PERFORMANCE PLUS-BOYASIZ-BOSE MUSİC-ISTMA;2020.0;25.0;Mavi;5.225.000 TL;30 Mart;Ankara
Boxster;Boxster;2008 porsche boxster doğuş çıkışlı 139000 km pazarliksız;2008.0;135.0;Siyah;1.485.000 TL;30 Mart;İstanbul
Taycan;4 Cross Turismo;BAYİ/TAYCAN 4CORSS TURİSMO/AİRMATİC/21 JNT/ISTMA/PERFORMANS PLS;2022.0;6.Jan;Siyah;6.520.000 TL;30 Mart;İstanbul
Taycan;4S Performance Plus;2020 TAYCAN 4S PLUS MATRİX+DISPLAY+CHR­ONO+BOSE+AERO-ANL MOTORS-;2020.0;21.914;Siyah;6.290.000 TL;30 Mart;Antalya
911;Carrera 4S;PORSCHE 911 CARRERA 4S PDK SOĞUTMA-BOSE-PUSULA FULL+FULL;2013.0;187.0;Siyah;4.950.000 TL;30 Mart;İstanbul
Taycan;4S Performance Plus;TARGET MOTORS PORSCHE TAYCAN 4S PRFRMANCE PLUS SPORT DESİNG 22KW;2020.0;11.May;Beyaz;5.650.000 TL;30 Mart;İstanbul
Panamera;Panamera Diesel;-ZİRVE AUTO-2013 PLATİNUM EDİTON BOYASIZ TAM DOLU VERGI BARIŞLI;2013.0;110.0;Beyaz;3.505.000 TL;30 Mart;İstanbul
Taycan;Taycan;HANCAR 2021 PORSCHE TAYCAN PERFORM.PLUS -DOĞUŞ ÇIKIŞLI-HATASIZ;2021.0;8.0;Gri;5.470.000 TL;30 Mart;İstanbul
Panamera;Panamera Diesel;2014 MODEL PORSCHE PANAMERA 3.0 DİESEL ÖZEL İTALAT TAM ÖTV;2014.0;170.0;Siyah;3.925.000 TL;30 Mart;Antalya
Taycan;4S Performance Plus;BAYİ 2021 PORSCHE TAYCAN 4S BOSE MÜZİK 21 JANT;2021.0;47.0;Beyaz;5.250.000 TL;30 Mart;İstanbul
Panamera;Panamera Diesel;2015 PORSCHE PANAMERA 3.0 Diesel/BAYİ/BO­SE/SOĞUTMA/360 KAMERA/;2015.0;137.0;Beyaz;4.250.000 TL;29 Mart;Erzurum
Taycan;4S Performance Plus;PALM AUTO PORSCHE TAYCAN 4S PERFORMANCE PLUS DISTRONIC SOGUTMA;2021.0;26.0;Beyaz;6.050.000 TL;29 Mart;İstanbul
911;Carrera 4 GTS;TARGET MOTORS 2022 PORSCHE 911 CARRERA 4 GTS;2022.0;6.Jan;Siyah;16.700.000 TL;29 Mart;İstanbul
911;Carrera 4 GTS;TARGET MOTORS 2022 PORSCHE 911 CARRERA 4GTS CABRİO BURMSTR+SĞTM;2022.0;6.098;Beyaz;17.250.000 TL;29 Mart;İstanbul
Panamera;Panamera 4S;ARD OTOMOTİV 2011 PANAMERA 4S 95.000KM HATASIZ BAYİ TUBİ EGZOZ;2011.0;95.0;Beyaz;3.100.000 TL;29 Mart;Denizli
Panamera;Panamera 4S;ORJ. GTS GÖRÜNÜM BAYİ ÇIKIŞLI BAYİ BAKIMLI CARBON CHRONO BOYASIZ;2011.0;94.0;Siyah;3.365.000 TL;29 Mart;İstanbul
Panamera;Panamera 4S;2012 BAYİ PANAMERA 4S 400 HP 135.000 KM SOĞUTMA ISITMA BOSE;2012.0;135.0;Siyah;3.950.000 TL;29 Mart;İstanbul
Panamera;Panamera Diesel;M2C GROUP 2012 PANAMERA 3.0 DIESEL AİR CHORONO ISIT SOĞ BOSE.;2012.0;276.0;Beyaz;2.525.000 TL;29 Mart;Bursa
911;Targa 4S;2021 PORSCHE TARGA 4S SİYAH / KIRMIZI ARKA AKS LİFT !!!;2021.0;14.May;Siyah;13.200.000 TL;29 Mart;İstanbul
911;Carrera;PRESTİJ PLAZA 2011 PORSCHE 911 CARRERA CABRIO PDK 345 HP;2011.0;88.0;Beyaz;4.700.000 TL;29 Mart;İstanbul
Panamera;Panamera 4S;GALLERY TR'DE TEK 2013 BOYASIZ BAYİ 13 BİNDE YENİ PANAMERA 4SPDK;2013.0;13.0;Siyah;6.100.044 TL;29 Mart;İstanbul
Boxster;Boxster;BAVARIA GARAGE 2000 79.590 km PORSCHE BOXSTER BAYİ;2000.0;79.59;Gümüş Gri;1.395.000 TL;29 Mart;İstanbul
911;Carrera;BAVARIA GARAGE 1999 62.500 km PORSCHE CARRERA;1999.0;62.5;Siyah;1.995.000 TL;29 Mart;İstanbul
Taycan;4S Performance Plus;PAZARLIKSIZ SON FİYAT !!! BAYİİ;2021.0;16.0;Beyaz;6.500.000 TL;29 Mart;Bursa
718;Boxster;ATİOĞLU 2016 PORSCHE 718 BOXSTER CABRİO BOYASIZ HATASIZ 300 HP;2016.0;70.0;Siyah;3.550.000 TL;29 Mart;Sakarya
Taycan;Turbo S;DOĞUŞ BAYİ ÇIKIŞLI ÖZEL SİPARİŞ HATASIZ BOYASIZ -KARBON-ARKA AKS;2020.0;15.0;Beyaz;6.750.000 TL;29 Mart;Samsun
Taycan;Turbo;Darbe Boya yok. Hatasız.;2020.0;21.0;Gri;6.500.000 TL;29 Mart;Antalya
911;Carrera 4;BAVARIA GARAGE 2000 71.950 km PORSCHE CARRERA 4;2000.0;71.95;Gümüş Gri;1.895.000 TL;29 Mart;İstanbul
911;Carrera 4S;GALLERIA-2021 PORSCHE CARRERA 4S-DISTRONIC -ISITMA-SPOR EGZOZ;2021.0;6.May;Siyah;14.150.000 TL;29 Mart;İstanbul
Taycan;4S Performance Plus;2020 PORSCHE TAYCAN 4S - ARKA AKS - BOSE BAYİ ÇIKIŞLI;2020.0;20.0;Siyah;5.225.000 TL;29 Mart;Bursa
Panamera;Panamera Diesel;HATASIZ BOYASIZ TRAMERSİZ ULTRA DOLU AİRMATİC BOSE CRONE;2012.0;205.0;Beyaz;2.900.000 TL;29 Mart;Afyonkarahisar
Taycan;4S Performance Plus;ERÇINAR'DAN 2020 BAYİ ÇIKIŞLI KUSURSUZ PORSCHE TAYCAN 4S P.PLUS;2020.0;6.024;Siyah;5.950.000 TL;29 Mart;İstanbul
Panamera;Panamera Diesel;ATASOY 2012 PANAMERA /AIRMATIC/I­SITMA/SPORT PLUS/BOSE FULL...;2012.0;146.122;Beyaz;2.850.000 TL;29 Mart;Ankara
Taycan;4S Performance Plus;SAHİBİNDEN PORSCHE TAYCAN 4S PERFORMANCE PLUS;2021.0;41.5;Gri;5.200.000 TL;29 Mart;İstanbul
911;Carrera 4;MANUEL VITESLI SPECİAL EDITION;1999.0;116.0;Siyah;2.150.000 TL;29 Mart;İstanbul
Taycan;Turbo S;EA MOTORS 2020 TAYCAN 761HP KARBON/SOĞUTMA/ARKA AKS/SERAMIK FREN;2020.0;18.45;Siyah;6.250.000 TL;29 Mart;İstanbul
911;Turbo;ARS MOTORS 2001 *BAYİ* PORSCHE 911 TURBO 3.6 420HP 68.150 KM;2001.0;68.15;Siyah;4.025.000 TL;29 Mart;İstanbul
